日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2010/4/1,3349.88,3392.48,3349.88,3391.94,92360.5,6777267200
2010/4/2,3400.14,3412.2,3391.81,3407.35,99040.76,6907345600
2010/4/3,3422.85,3436.29,3386.89,3405.15,93985.88,6519171200
2010/4/4,3403.09,3404.58,3369.02,3386.95,76733.16,5401122800
2010/4/5,3381.31,3381.31,3336.16,3346.74,89317.47,6218532000
2010/4/6,3348.77,3379.4,3342.47,3379.17,75590.36,5128056800
2010/4/7,3388.36,3393.56,3330.3,3351.48,105996.61,7456515200
2010/4/8,3350.73,3401.71,3324.05,3391.72,116440.34,7990769600
2010/4/9,3394.64,3404.52,3377.44,3403.71,90787.57,6030613200
2010/4/10,3407.02,3412.94,3365.88,3394.57,88700.23,6105168400
2010/4/11,3388.29,3388.29,3348.78,3356.33,67235.6,4714036800
2010/4/12,3313.5,3313.5,3175.44,3176.42,118855.97,8841630400
2010/4/13,3176.41,3196.65,3130.96,3173.37,88005.97,6413786000
2010/4/14,3178.88,3237.54,3164.76,3236.68,93373.38,6692833200
2010/4/15,3222.68,3231.99,3177.73,3201.54,98970.38,7108168800
2010/4/16,3198.78,3224.74,3172.58,3190,92115.67,6125268000
2010/4/17,3195.46,3207.72,3168.37,3172,74959.12,5089420000
2010/4/18,3163.1,3163.1,3060.85,3108.41,88058.36,6529657600
2010/4/19,3080.32,3122.12,3062.09,3097.35,65484.92,4599540800
2010/4/20,3114.94,3130.7,3059.8,3060.06,69250.87,4826097200
2010/4/21,3060.12,3068.13,3014.07,3067.37,73190.89,5447788000
2010/4/22,3005.49,3056.08,2994.92,3019.45,54558.61,4124860800
2010/4/23,2981.78,3036.87,2943.36,3036.39,80835.34,5967044000
2010/4/24,3014.91,3014.91,2895.39,2896.86,81502.26,5877041200
2010/4/25,2835.88,2892.53,2817.15,2836.79,79147.5,6111940000
2010/4/26,2842.37,2872.31,2798.52,2858.23,64909.19,5020917200
2010/4/27,2916.34,2922.13,2790.7,2800.82,73894.66,5836348800
2010/4/28,2781.71,2832.15,2756.42,2818.16,64693.99,5300227200
2010/4/29,2818.58,2886.97,2811.66,2886.91,67486.54,5514577600
2010/4/30,2865.58,2888.09,2849.24,2868.02,55175.29,4249872000
2010/5/1,2828.88,2828.88,2712.44,2714.72,62395.51,5216684800
2010/5/2,2711.41,2781.85,2686.97,2771.35,62746.24,5450967200
2010/5/3,2748.95,2803.7,2723.3,2762.17,54656.4,4557622000
2010/5/4,2739.22,2793.88,2721.07,2726.02,52677.92,4217480400
2010/5/5,2656.42,2769.09,2647.6,2768.79,63501.81,5447538400
2010/5/6,2787.75,2886.37,2787.75,2873.47,89961.88,7450233600
2010/5/7,2851.26,2855.33,2798.02,2813.94,67954.99,5516832800
2010/5/8,2814.44,2839.03,2797.63,2813.94,48495.6,3985856400
2010/5/9,2808.05,2866.87,2771.59,2859.98,65266.77,5344520800
2010/5/10,2885.86,2893.69,2835.07,2850.3,64342.5,5153498800
2010/5/11,2835.33,2857.42,2772.79,2773.26,56695.8,4621685600
2010/5/12,2755.28,2782.29,2710.59,2744.16,53230.91,4485142400
2010/5/13,2729.33,2757.91,2700.07,2757.53,46364.23,3958702000
2010/5/14,2769.1,2787.51,2735.7,2736.08,47143.26,3958725600
2010/5/15,2721.36,2748.48,2713.1,2744.39,39858.36,3274629200
2010/5/16,2692.83,2716.4,2673.34,2695.72,47062.7,3954199200
2010/5/17,2694.11,2720.59,2672.06,2699.34,42677.1,3514018400
2010/5/18,2711.64,2787.82,2687.33,2782.13,70710.08,6020953200
2010/5/19,2755.94,2776.26,2746.11,2750.02,50312.24,4290633600
2010/5/20,2766.2,2782.1,2755.95,2758.87,48871.48,4055858400
2010/5/21,2778.53,2784.92,2742.64,2742.73,40293.23,3261235600
2010/5/22,2739.03,2755.84,2686.61,2696.17,50256.35,4180834400
2010/5/23,2698.98,2784.47,2686.32,2780.66,62809.19,5526148000
2010/5/24,2772.89,2795.32,2766.44,2783.72,45207.21,3909605200
2010/5/25,2768.7,2788.22,2734.05,2758.5,41600.24,3560035200
2010/5/26,2753.71,2783.51,2739.81,2757.5,33772.86,2922068200
2010/5/27,2744.12,2759.45,2715.66,2736.29,34649.18,3067178200
2010/5/28,2734.51,2751.46,2710.09,2716.78,31198.28,2771004400
2010/5/29,2717.47,2724.23,2591.69,2592.02,50635.97,4875855200
2010/5/30,2572.91,2575.82,2546.84,2563.07,35809.89,3569879200
2010/5/31,2557.92,2574.1,2524.57,2526.07,32478.46,3285764600
2010/6/1,2523.03,2542.12,2462.2,2534.1,43367.32,4491410000
2010/6/2,2507.35,2529.43,2476.49,2512.65,30922.3,3217857400
2010/6/3,2504.87,2563.41,2502.93,2562.9,38976.84,3971476000
2010/6/4,2561.11,2580.61,2548.56,2580.48,37059.9,3572090800
2010/6/5,2591.51,2602.23,2564.64,2575.92,35348.76,3405696800
2010/6/6,2578.55,2662.16,2557.26,2647.1,61470.07,5849304400
2010/6/7,2647.42,2689.81,2636.65,2676.22,63462.26,5846249200
2010/6/8,2649.66,2649.66,2618.34,2634.59,45125.11,4322850400
2010/6/9,2640.93,2684.62,2640.54,2653.61,49497.11,4668886000
2010/6/10,2650.33,2680.44,2607.79,2608.52,41444.71,4044046000
2010/6/11,2597,2621.33,2573.79,2616.13,35422.33,3506330400
2010/6/12,2592.09,2691.94,2585.01,2682.47,59826.12,5386807200
2010/6/13,2685.46,2746.24,2685.46,2741.5,80958.22,7312834400
2010/6/14,2744.7,2766.21,2733.72,2747.34,73734.69,7075708800
2010/6/15,2738.03,2783.14,2734.07,2781.29,63576.6,6106480800
2010/6/16,2787.52,2806.98,2769.44,2793.08,70423.34,6451856400
2010/6/17,2798.76,2811.95,2775.78,2811.05,59848.9,5358002400
2010/6/18,2803.75,2812.21,2785.37,2795.72,55963.99,4979988400
2010/6/19,2796.48,2866.4,2784.16,2863.72,84516.85,7998595200
2010/6/20,2866.77,2888.6,2852,2877.98,92278.22,9596540800
2010/6/21,2871.48,2876.14,2844.68,2868.85,65224.48,6257559200
2010/6/22,2868.28,2922.61,2867.45,2917.27,73569.07,7174329600
2010/6/23,2925.25,2929.61,2865.76,2865.97,86870.58,8174836800
2010/6/24,2858.35,2876.6,2818.25,2876.43,75670.14,7131804000
2010/6/25,2874.66,2877.31,2833.67,2850.83,73038.46,6715758400
2010/6/26,2848.16,2898.53,2821.03,2897.66,82145.15,7491489600
2010/6/27,2894.1,2922.62,2888.04,2918.24,83431.98,7472639200
2010/6/28,2920.4,2925.3,2832.08,2832.64,84283.7,7843503200
2010/6/29,2823.15,2864.36,2823.15,2850.21,58786.3,5497913200
2010/6/30,2822.79,2860.37,2810.1,2816.39,65825.61,5989322800
2010/7/1,2818.41,2856.04,2799.22,2855.55,62923.75,5850772000
2010/7/2,2851.22,2927.69,2843.02,2922.08,91427.5,8106804000
2010/7/3,2927.26,2949.73,2917.83,2942.29,86700.54,7645291200
2010/7/4,2945.98,2962.75,2924.67,2937.36,80832.37,7074760000
2010/7/5,2940.77,2975.19,2928.01,2955.4,91734.58,7692486400
2010/7/6,2943.33,2951.96,2892.64,2898.33,82298.18,7166330400
2010/7/7,2895.71,2920.54,2886.66,2896.19,57772.78,4891551600
2010/7/8,2892.13,2933.12,2866.8,2911.83,65036.59,6109379600
2010/7/9,2893.99,2904.66,2842.25,2843.02,67048.22,6361062000
2010/7/10,2853.11,2868.88,2836.13,2850.09,51862.92,4867044000
2010/7/11,2847.45,2861.07,2833.42,2858.57,46699.34,4078958400
2010/7/12,2874.25,2921.09,2872.92,2915.01,77341.62,6574988000
2010/7/13,2905.15,2910.06,2889.81,2903.19,79976.34,6576610400
2010/7/14,2907.66,2931.76,2859.17,2884.04,87931.89,7697557600
2010/7/15,2917.74,2931.55,2903.03,2921.39,88923.14,7070084800
2010/7/16,2926.94,2929.55,2891.88,2920.21,87724.83,7264102400
2010/7/17,2935.89,2980.42,2935.89,2975.09,110466.12,9385568000
2010/7/18,2979.3,2991.44,2959.9,2983.11,85488.19,7351936000
2010/7/19,2970,2982.72,2953.84,2980.97,92660.88,7287200000
2010/7/20,2986.87,2986.87,2922.2,2926.46,103248.28,8139555200
2010/7/21,2928,2940.79,2890.03,2932.55,83743.16,6508670400
2010/7/22,2933.59,2977.08,2925.42,2962.32,87536.18,6727990400
2010/7/23,2971.55,2984.47,2954.51,2965.01,87204.42,7010590400
2010/7/24,2965.54,2965.54,2905.63,2913.19,86445.97,7161964000
2010/7/25,2908.32,2917.85,2834.03,2857.79,84198.38,7407428800
2010/7/26,2864.72,2877.08,2847.68,2861.37,62466.33,5193886800
2010/7/27,2865.04,2872.22,2829.76,2849.83,57582.98,5028310400
2010/7/28,2859.43,2869.38,2844.13,2857.48,44742.02,3575188000
2010/7/29,2869.93,2905.53,2864.21,2905.03,62611.54,4907182400
2010/7/30,2900.54,2900.54,2875.66,2880.91,80859.75,5866082400
2010/7/31,2877.27,2908.73,2866.85,2874.81,74516.02,5678223600
2010/8/1,2859.06,2935.6,2857.42,2935.57,80709.73,6300024800
2010/8/2,2965.65,3055.84,2963.24,3044.23,134986.64,9999472000
2010/8/3,3069.19,3154.2,3069.19,3132.9,212607.07,15873491200
2010/8/4,3121.64,3173.85,3106.22,3172.73,178245.22,12736170400
2010/8/5,3176.89,3221.65,3165.58,3217.58,195444.72,14460777600
2010/8/6,3245.13,3286.02,3215.03,3224.14,227654.46,17961184000
2010/8/7,3204.72,3327.68,3199.12,3327.68,245619.3,19341414400
2010/8/8,3345.8,3390.01,3288.78,3306.16,267884.37,21788204800
2010/8/9,3300.52,3375.87,3280,3375.67,165488.91,13044179200
2010/8/10,3304.22,3439.23,3301.01,3396.88,235372.06,16652846400
2010/8/11,3404.72,3418.09,3344.96,3374.69,175383.71,12388324800
2010/8/12,3365.6,3408.49,3346.11,3378.66,163153.62,11636185600
2010/8/13,3386.85,3481.35,3366.43,3481.08,208809.41,14543310400
2010/8/14,3491.47,3499.82,3436.46,3466.08,205216.46,14263699200
2010/8/15,3451.43,3490.22,3398.1,3403.87,177072.56,12376156800
2010/8/16,3390.43,3420.89,3371.44,3397.69,141135.89,9834945600
2010/8/17,3400.26,3404.6,3351.6,3379.98,145528.37,10045896800
2010/8/18,3390.41,3473,3390.41,3473,186725.76,12626915200
2010/8/19,3484.23,3522.18,3449.72,3463.13,233976.22,15491145600
2010/8/20,3462.74,3474.71,3419.08,3420.34,178803.33,12635930400
2010/8/21,3426.46,3480.93,3419.64,3480.5,164721.39,11679948000
2010/8/22,3538.99,3554.47,3498.28,3520.8,196618.05,13768803200
2010/8/23,3534.19,3549.3,3506.38,3548.57,174067.58,12647076000
2010/8/24,3547.44,3547.44,3498.62,3523.95,170174.88,12245453600
2010/8/25,3507.2,3508.27,3470.97,3499.11,176529.78,12007857600
2010/8/26,3490.74,3557.99,3484.89,3509.98,209121.52,13897624000
2010/8/27,3484.61,3497.06,3284.35,3291.83,224200.78,16073385600
2010/8/28,3298.74,3319.98,3241.76,3314.89,144492.96,10231572800
2010/8/29,3311.62,3311.62,3155.48,3169.54,154278.11,10830707200
2010/8/30,3124.11,3168.93,3087.51,3103.91,118981.23,8325808000
2010/8/31,3134.94,3158.63,3097.39,3147.96,94476.11,6569729200
2010/9/1,3168.17,3178.85,3076.21,3178.85,114672.98,8334765600
2010/9/2,3148.22,3200.47,3137.75,3171.94,114302.98,8321277600
2010/9/3,3156.48,3156.48,3061.62,3107.18,105281.46,7739959200
2010/9/4,3088.99,3177.41,3088.99,3177.04,107688.45,7533208000
2010/9/5,3197.97,3227.05,3172.28,3223.48,116948.3,8344209600
2010/9/6,3214.13,3224.52,3170.36,3194.85,96226.37,6446782400
2010/9/7,3183.54,3206.76,3159.46,3190.05,88799.07,5899489200
2010/9/8,3187.53,3205.78,3060.44,3136.99,120572.33,8576235200
2010/9/9,3127.26,3150.44,3111.65,3136.02,69472.58,4888266800
2010/9/10,3185.76,3194.23,3154.32,3155.06,89764.28,6102390800
2010/9/11,3161.93,3171.38,3134.42,3158.16,71387.34,5047535200
2010/9/12,3168.88,3185.33,3140.55,3165.57,80043.21,5636263200
2010/9/13,3152.73,3214.69,3112.22,3200.34,85548.3,5848365200
2010/9/14,3194.9,3215.28,3166.77,3171.88,87056.1,5951566400
2010/9/15,3156,3175.05,3122.2,3123.37,83159.04,6615296400
2010/9/16,3107.38,3172.16,3101.08,3161.98,78069.12,5710810400
2010/9/17,3176.34,3261.34,3173.56,3261.06,132088.35,9571373600
2010/9/18,3270.2,3279.37,3254.18,3269.47,114928.74,8410424000
2010/9/19,3270.78,3282.77,3242.52,3247.64,104793.18,7226978400
2010/9/20,3246.01,3258.39,3224.12,3230.67,79262.38,5679962400
2010/9/21,3229.3,3232.84,3212.58,3225.66,65697.26,4491914800
2010/9/22,3239.02,3249.76,3118,3178.66,107521.98,7475969600
2010/9/23,3184.7,3251.55,3168.89,3249.51,112461.67,7985241600
2010/9/24,3253.82,3263.45,3201.67,3215.45,98309.03,6993625600
2010/9/25,3210.67,3237.64,3183.15,3188.61,84430.48,6131584800
2010/9/26,3170.64,3187.72,3139.45,3162.96,72989.14,5513776800
2010/9/27,3176.11,3219.66,3092.26,3099.71,99855.48,7001710400
2010/9/28,3084.82,3095.36,3041.33,3044.93,74843.96,5632574800
2010/9/29,3049.93,3062.56,3025.22,3061.83,60134.78,4519277600
2010/9/30,3063.05,3079.91,3027.9,3064.1,70284.27,5428142800
2010/10/1,3069.05,3129.45,3067.11,3128.26,90545.9,6256608000
2010/10/2,3155.56,3194.36,3143.6,3189.68,129159.62,8541044000
2010/10/3,3170.18,3193.78,3158.87,3175.66,116943.22,7926880800
2010/10/4,3177.84,3198.05,3152.57,3159.64,91568.45,5968109200
2010/10/5,3156.36,3209.9,3141.13,3166.62,113651.25,8409323200
2010/10/6,3162.09,3182.78,3102.43,3108.19,87992.88,6549440800
2010/10/7,3096.25,3131.29,3084.51,3124.92,74832.45,5698591600
2010/10/8,3135.18,3153.43,3099.41,3142.34,71551.42,5849852000
2010/10/9,3153.99,3157.04,3127.16,3141.28,66925.78,5193698800
2010/10/10,3129.67,3129.67,3083.51,3091.86,71012.1,5335144000
2010/10/11,3067.43,3078.88,2968.61,2974.35,85454.12,6680756000
2010/10/12,2965.42,2984.47,2947.6,2977.65,54652.42,4296456400
2010/10/13,2978.46,3045.61,2967.24,3044.85,72772.22,5657194400
2010/10/14,3037.86,3037.86,2944.5,2944.71,76440.12,6104664400
2010/10/15,2935.23,3030.26,2935.14,2983.46,85157.79,7310296800
2010/10/16,2986.09,2999.2,2943.92,2954.23,75805.24,6547254400
2010/10/17,2949.65,2960.59,2919.16,2938.65,57572.82,4898268800
2010/10/18,2939.77,2982.32,2939.36,2978.43,51746.04,4337498000
2010/10/19,2953.59,3037.16,2935.27,3026.47,96976.03,8258592000
2010/10/20,3020.12,3047.27,3011.38,3036.74,78241.92,6301358800
2010/10/21,3035.42,3076.55,3032.45,3076.51,83070.31,6710591200
2010/10/22,3083.49,3087.23,3062.83,3077.28,65832.7,4986252800
2010/10/23,3055.4,3087.55,3031.75,3040.95,78148.36,6039414400
2010/10/24,3034.08,3105.32,3024.35,3104.16,86967.27,6660366400
2010/10/25,3100.27,3133.5,3092.58,3120.96,99001.5,7597555200
2010/10/26,3123.25,3227.43,3123.25,3219.14,155829.38,12130232800
2010/10/27,3223.22,3259.64,3215.62,3217.67,147747.23,10955444000
2010/10/28,3211.14,3248.85,3195.47,3248.53,125549.6,9133428000
2010/10/29,3255.63,3265.26,3218.91,3245.91,127559.67,8896469600
2010/10/30,3240.05,3242.37,3203.12,3211.88,104743.37,7537868800
2010/10/31,3192.15,3258.28,3189.85,3257.91,108055.88,7939977600
2010/11/1,3267.62,3269.05,3161.83,3163.58,147588.61,10786374400
2010/11/2,3152.44,3182.19,3145.99,3174.74,97251.42,7132485600
2010/11/3,3170.24,3195.69,3157.97,3190.94,94908.28,6648689200
2010/11/4,3190.87,3213.79,3159.85,3197.62,88275.9,6161927600
2010/11/5,3200.68,3241.6,3178.83,3239.56,109249.97,7663066400
2010/11/6,3241.71,3273.51,3235.75,3254.89,124040.75,8856695200
2010/11/7,3237.12,3257.42,3202.83,3243.3,113592.01,8091064000
2010/11/8,3248.16,3271.64,3221.04,3221.72,131217.8,10122000000
2010/11/9,3223.51,3273.66,3217.48,3270.67,107401.81,8001391200
2010/11/10,3287.41,3337.47,3287.41,3334.51,170406.77,11818720000
2010/11/11,3335.71,3342.71,3311.72,3337.46,126306.33,8487865600
2010/11/12,3344.1,3355.49,3322.7,3338.86,113534.09,7802636000
2010/11/13,3330.44,3330.44,3279.33,3280.26,117952.63,7821264000
2010/11/14,3263.08,3290.7,3240.18,3247.38,100306.08,6720833600
2010/11/15,3238.91,3263.91,3230.11,3262.92,94134.69,6368978400
2010/11/16,3250.6,3250.6,3147.96,3203.96,129603.31,9603397600
2010/11/17,3204.92,3250.88,3202.93,3248.2,111826.1,7885952000
2010/11/18,3216.29,3240.38,3185.08,3197.1,117295.73,8568711200
2010/11/19,3228.92,3239.96,3205.14,3215.69,86845.2,6134016000
2010/11/20,3220.68,3236.28,3194.15,3207.11,84105.74,5910503600
2010/11/21,3217.8,3227.8,3175.93,3222.96,80009.79,5724868400
2010/11/22,3222.32,3267,3216.65,3264.93,98540.42,7207758400
2010/11/23,3269.57,3273.37,3250.02,3251.36,88058.9,6130424400
2010/11/24,3256.18,3304.26,3254.68,3294.48,122021.37,8689597600
2010/11/25,3307.41,3328.07,3286.86,3290.57,139030.08,9768430400
2010/11/26,3288.56,3309.2,3256.34,3257.98,132908.08,10528016000
2010/11/27,3256.72,3274.98,3233.11,3256.08,103271.93,7833633600
2010/11/28,3257.16,3264.96,3210.17,3223.29,86565.38,6450388000
2010/11/29,3227.56,3272.77,3220.91,3272.73,86711.55,6309472000
2010/11/30,3269.19,3315.3,3268.76,3311.07,143030.1,10582367200
2010/12/1,3313.47,3330.8,3302.82,3324.42,112678.58,8468176000
2010/12/2,3321.54,3353.89,3314.09,3353.36,107329.32,7392920800
2010/12/3,3363.37,3380.53,3331.17,3333.43,141974.38,10442054400
2010/12/4,3324.75,3350.16,3307.48,3326.77,122863.56,10193850400
2010/12/5,3311.32,3372.03,3296.51,3372.03,108305.23,8703633600
2010/12/6,3374.32,3378.7,3347.49,3353.56,107491.23,8897224000
2010/12/7,3345.13,3378.11,3323.56,3358.94,98934.58,7851487200
2010/12/8,3346.15,3372.9,3335.6,3359.44,107178.22,8658262400
2010/12/9,3334.91,3334.91,3290.74,3295.81,104368.98,8510693600
2010/12/10,3300.42,3311.73,3281.83,3295.76,93667.14,7234332000
2010/12/11,3312.27,3330.24,3301.94,3317.37,96739.14,7324042400
2010/12/12,3317.08,3325.46,3291.64,3299.94,83528.34,6717145600
2010/12/13,3292.48,3292.48,3247.69,3249.57,98455.88,7442183200
2010/12/14,3242.53,3257.8,3216.21,3230.96,76696.86,5909641600
2010/12/15,3242.62,3256.41,3189.04,3209.5,75111.25,6244356800
2010/12/16,3224.41,3237.19,3160.41,3161.78,79155.83,6505023600
2010/12/17,3161.16,3193.6,3147.14,3192.72,63455.82,5368306400
2010/12/18,3192.85,3212.05,3164.93,3211.13,64348.99,5499891200
2010/12/19,3192.84,3193.45,3120.96,3129.03,83567.66,6671634000
2010/12/20,3115,3136.9,3105.85,3126.12,63009.37,5256774800
2010/12/21,3093.81,3141.68,3083.91,3121.4,69747.38,5535218400
2010/12/22,3126.26,3149.94,3118.14,3129.76,57287.41,4602740400
2010/12/23,3135.15,3153.3,3121.75,3153.22,54931.22,4093299600
2010/12/24,3153.65,3164.65,3127.49,3145.09,59507.72,4768853200
2010/12/25,3123.16,3142.4,3101.14,3101.6,61703.08,4879950000
2010/12/26,3105.3,3128.44,3080.19,3128.09,57757.2,4689595200
2010/12/27,3120.44,3137.6,3098.78,3100.46,54238.72,4519432000
2010/12/28,3097.07,3136.23,3076.95,3116.03,65417.94,5120373200
2010/12/29,3109.29,3145.7,3106.55,3139.38,49757.18,3964176800
2010/12/30,3148.35,3154.94,3118.62,3120.64,52249.68,4311078400
2010/12/31,3120.58,3133.43,3113.27,3121.6,48967.03,3846801200
2011/1/1,3115.31,3115.31,3021.45,3022.98,66976.43,5590247200
2011/1/2,3013.72,3029.75,2999.89,3026.22,52971.69,4160894400
2011/1/3,3020.32,3030.99,2988.09,2990.34,48604.4,3928970400
2011/1/4,3011.47,3021.2,2977.6,2978.38,48346.48,3700374800
2011/1/5,2980.72,2996.61,2962.07,2963.31,52020,4277090400
2011/1/6,2956.57,2982.58,2942.36,2954.51,42960.26,3467116000
2011/1/7,2958.61,3001.73,2946.15,3001.56,50553.39,3968940000
2011/1/8,2996.09,3006.56,2985.71,3004.17,49060.08,3841932800
2011/1/9,2970.63,2984.49,2923.02,2955.71,61748.35,5261786800
2011/1/10,2951.58,2993.9,2951.2,2986.35,49273.76,3907616400
2011/1/11,2977.68,3006.57,2974.36,3004.26,49859.14,3685233200
2011/1/12,3003.58,3012.81,2965.92,3008.65,51123.19,4290876000
2011/1/13,3000.4,3004.06,2951.89,2951.89,55381.28,4749663600
2011/1/14,2947.93,2964.08,2925.87,2961.93,50942.99,4220188000
2011/1/15,2940.39,2957.52,2921.75,2950.35,46991.28,3835166800
2011/1/16,2947.66,3000.53,2943.53,2993.56,66158.91,5598281600
2011/1/17,2984.96,2999.15,2963.11,2963.12,54467.7,4439085200
2011/1/18,2939.68,2946.81,2915.4,2917.58,47067.18,4113548000
2011/1/19,2916.41,2934.06,2891.01,2892.16,51647.16,4117652800
2011/1/20,2888.94,2896.08,2862.41,2874.9,45416.7,3799198400
2011/1/21,2883.35,2909.57,2877.05,2909.07,50160.68,4203892400
2011/1/22,2913.67,2921.03,2894.18,2908.58,43263.82,3731880000
2011/1/23,2899.01,2966.54,2888.68,2957.63,55276.89,4594111600
2011/1/24,2946.61,3047.94,2944.05,3027.47,104972.92,8545924000
2011/1/25,3028.5,3056.02,3019.24,3036.49,79044.15,6561577200
2011/1/26,3040.18,3046.8,3014,3041.73,70333.38,5576625600
2011/1/27,3039.05,3043.81,2999.95,3000.17,61717.62,5347684800
2011/1/28,3003.23,3058.63,3003.23,3044.09,73891.67,6250254800
2011/1/29,3052.12,3071.21,3034.07,3049.75,72614.65,5676665200
2011/1/30,3064.94,3124.58,3064.94,3121.98,102679.82,8046403200
2011/1/31,3122.9,3128.53,3105.09,3122.5,81999.82,6776333600
2011/2/1,3116.12,3116.12,3084.83,3113.71,76557,6155580800
2011/2/2,3123.29,3140.1,3101.1,3101.68,92120.55,7181036000
2011/2/3,3105.49,3124.39,3093.37,3109.18,65155.54,5128259200
2011/2/4,3097.87,3121,3086.26,3113.21,62237.25,4792066000
2011/2/5,3089.14,3090.1,3054.8,3056.91,71222.64,5710798400
2011/2/6,3060.42,3108.5,3060.42,3106.25,68294.83,5411436800
2011/2/7,3112.59,3126.15,3092.47,3115.75,79948.5,6031493600
2011/2/8,3105.5,3130.77,3097.34,3128.89,79424.85,6155032000
2011/2/9,3131.8,3137.92,3113.67,3122.6,78225.03,6069131200
2011/2/10,3108.47,3109.92,3088.38,3095.13,68506.07,5338870800
2011/2/11,3113.71,3119.54,3071.85,3091.57,56930.99,4411833200
2011/2/12,3092.27,3099.28,3058.25,3059.14,57942.64,4408469200
2011/2/13,3066.19,3083.19,3059.6,3067.99,49618.95,3725725600
2011/2/14,3050.9,3050.9,2958.88,2968.29,77513.63,6718099200
2011/2/15,2965.72,2980.86,2957.61,2977.77,49560.68,4351545600
2011/2/16,2961.58,3002.69,2951.52,3000.05,58746.22,4838561200
2011/2/17,2973.64,2984.38,2956.71,2981,60678.6,4813898400
2011/2/18,2981.02,2995.97,2948.08,2972.08,54358.24,4629825200
2011/2/19,2969.11,2991.05,2958.83,2977.72,41203.12,3388694800
2011/2/20,2958.85,2958.85,2919.01,2956.38,48435.3,3897835600
2011/2/21,2930.19,2969.13,2927.1,2954.87,49593.98,3866836000
2011/2/22,2962.91,2983.01,2951.84,2960.31,41335.66,3298572000
2011/2/23,2881.74,2916.41,2868.16,2897.42,60240.02,4931685600
2011/2/24,2864.51,2888.77,2747.97,2793.9,83694.78,7151776800
2011/2/25,2720.95,2812.77,2697.06,2798.19,79653.28,6984267200
2011/2/26,2845.35,2858.55,2820.12,2824.12,68580.54,5865931200
2011/2/27,2779.72,2867.31,2777.76,2866.92,69223.94,5899768800
2011/2/28,2881.55,2894.22,2868.87,2875.37,63487.64,5719740800
2011/3/1,2883.17,2917.88,2870.19,2917.88,61102.23,5987547600
2011/3/2,2920.83,2932.14,2888.33,2897.58,57496.63,5096268000
2011/3/3,2893.85,2910.84,2881.63,2886.01,41891.85,3917818000
2011/3/4,2887.1,2890,2832.27,2834.25,45784.42,4076888400
2011/3/5,2789.35,2814.1,2782.56,2807.66,48442.96,4325964800
2011/3/6,2809.33,2829.69,2768.42,2777.79,40136.54,3420968400
2011/3/7,2788.7,2821,2777.29,2821,36442,3262051400
2011/3/8,2834.58,2845.47,2804.82,2810.02,41939.78,3530156400
2011/3/9,2818.7,2904.44,2815.91,2903.84,75745.96,7221684800
2011/3/10,2889.38,2907.4,2876.83,2901.22,51759.43,4560410400
2011/3/11,2875.78,2875.78,2847.48,2852.81,49892.65,4426784800
2011/3/12,2875.14,2901.73,2838.33,2841.74,48565.79,4313787200
2011/3/13,2843.99,2855.3,2823.77,2846.78,37624.54,3210790000
2011/3/14,2852.39,2869.25,2825.96,2834.53,35143.73,3011870200
2011/3/15,2828.84,2836.62,2790.77,2803.85,31960.6,2931711600
2011/3/16,2780.83,2780.83,2743.38,2743.82,36040.31,3200566000
2011/3/17,2727.75,2745.36,2711.07,2723.3,33746.8,2971398200
2011/3/18,2738.79,2779.21,2730.05,2779.09,37096.66,3326538000
2011/3/19,2788.83,2789.11,2755.8,2756.11,31209.44,2683873600
2011/3/20,2770.15,2796.35,2739.62,2751.1,30348.13,2707350400
2011/3/21,2712.44,2726.19,2698.66,2720.28,30034.34,2671376400
2011/3/22,2729.26,2736.91,2677.13,2733.11,32858.42,3042478000
2011/3/23,2734.55,2754.19,2728.91,2729.05,32507.11,3117192400
2011/3/24,2744.22,2755.89,2729,2733.99,29743.91,2755593200
2011/3/25,2718.32,2718.32,2678.79,2679.27,29731.42,2909094000
2011/3/26,2675.04,2702.28,2664.1,2689.85,27274.35,2559868000
2011/3/27,2691.7,2778.35,2677.35,2771.01,59146.49,5619417200
2011/3/28,2745.15,2754.92,2684.94,2685.69,47793.34,4710266000
2011/3/29,2644.29,2681.23,2631.43,2669.48,45934.34,4259222400
2011/3/30,2645.25,2679.56,2603.11,2610.92,40495.02,3917512400
2011/3/31,2634.93,2652.56,2613.42,2637.88,37301.31,3502197600
2011/4/1,2654.83,2660.1,2602.63,2610.59,36195.92,3416955600
2011/4/2,2593.56,2615.14,2577.29,2588.19,37708.58,3709359200
2011/4/3,2595.58,2607.57,2572.19,2581.35,32376.68,3205082200
2011/4/4,2588.35,2595.32,2552.28,2557.08,28149.9,2832512200
2011/4/5,2625.16,2635.69,2526.65,2551.99,47409.89,4502984800
2011/4/6,2537.4,2647.01,2523.34,2644.76,62822.83,6594568000
2011/4/7,2636.86,2672.91,2629.41,2662.6,56631.04,6042620000
2011/4/8,2655.36,2665.44,2629.88,2653.78,37326.71,3833694800
2011/4/9,2658.95,2687.1,2653.38,2666.95,38101.62,3615831600
2011/4/10,2646.84,2651.73,2589.21,2592.21,39453.3,3937344800
2011/4/11,2599.92,2617.41,2580.66,2583.08,32114.97,3111616600
2011/4/12,2566.6,2570.1,2500.49,2520.53,39409.6,3984246400
2011/4/13,2522.26,2538.12,2504.69,2507.88,29090.71,2984350400
